rank,energy,num_occurrences,valid_exactly_one_exit_per_room,constraint_violation_count,selected_variable_count,selected_variables
32,0.748078212057635,1,True,0,33,x_R01_EXIT_D | x_R02_EXIT_C | x_R03_EXIT_B | x_R04_EXIT_E | x_R05_EXIT_F | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_H | x_R09_EXIT_F | x_R10_EXIT_E | x_R11_EXIT_C | x_R12_EXIT_E | x_R13_EXIT_H | x_R14_EXIT_D | x_R15_EXIT_A | x_R16_EXIT_E | x_R17_EXIT_H | x_R18_EXIT_H | x_R19_EXIT_G | x_R20_EXIT_F | x_R21_EXIT_C | x_R22_EXIT_F | x_R23_EXIT_E | x_R24_EXIT_H | x_R25_EXIT_B | x_R26_EXIT_F | x_R27_EXIT_C | x_R28_EXIT_G | x_R29_EXIT_D | x_R30_EXIT_F | x_R31_EXIT_H | x_R32_EXIT_E | x_R33_EXIT_H
33,0.7491720000937221,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_B | x_R03_EXIT_E | x_R04_EXIT_E | x_R05_EXIT_E | x_R06_EXIT_E | x_R07_EXIT_C | x_R08_EXIT_C | x_R09_EXIT_E | x_R10_EXIT_C | x_R11_EXIT_G | x_R12_EXIT_A | x_R13_EXIT_F | x_R14_EXIT_A | x_R15_EXIT_E | x_R16_EXIT_D | x_R17_EXIT_H | x_R18_EXIT_C | x_R19_EXIT_D | x_R20_EXIT_B | x_R21_EXIT_B | x_R22_EXIT_A | x_R23_EXIT_A | x_R24_EXIT_B | x_R25_EXIT_E | x_R26_EXIT_G | x_R27_EXIT_G | x_R28_EXIT_A | x_R29_EXIT_H | x_R30_EXIT_G | x_R31_EXIT_G | x_R32_EXIT_B | x_R33_EXIT_G
34,0.7494933771351953,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_E | x_R04_EXIT_H | x_R05_EXIT_E | x_R06_EXIT_C | x_R07_EXIT_C | x_R08_EXIT_F | x_R09_EXIT_C | x_R10_EXIT_E | x_R11_EXIT_F | x_R12_EXIT_H | x_R13_EXIT_C | x_R14_EXIT_B | x_R15_EXIT_G | x_R16_EXIT_F | x_R17_EXIT_F | x_R18_EXIT_B | x_R19_EXIT_D | x_R20_EXIT_F | x_R21_EXIT_B | x_R22_EXIT_F | x_R23_EXIT_H | x_R24_EXIT_H | x_R25_EXIT_A | x_R26_EXIT_E | x_R27_EXIT_G | x_R28_EXIT_C | x_R29_EXIT_F | x_R30_EXIT_H | x_R31_EXIT_A | x_R32_EXIT_D | x_R33_EXIT_E
35,0.7495095226292392,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_H | x_R04_EXIT_D | x_R05_EXIT_H | x_R06_EXIT_D | x_R07_EXIT_C | x_R08_EXIT_H | x_R09_EXIT_C | x_R10_EXIT_E | x_R11_EXIT_B | x_R12_EXIT_G | x_R13_EXIT_H | x_R14_EXIT_D | x_R15_EXIT_C | x_R16_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_H | x_R19_EXIT_B | x_R20_EXIT_D | x_R21_EXIT_G | x_R22_EXIT_A | x_R23_EXIT_C | x_R24_EXIT_G | x_R25_EXIT_B | x_R26_EXIT_H | x_R27_EXIT_A | x_R28_EXIT_F | x_R29_EXIT_B | x_R30_EXIT_E | x_R31_EXIT_F | x_R32_EXIT_B | x_R33_EXIT_E
36,0.7502758863620329,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_H | x_R03_EXIT_E | x_R04_EXIT_A | x_R05_EXIT_D | x_R06_EXIT_C | x_R07_EXIT_G | x_R08_EXIT_B | x_R09_EXIT_G | x_R10_EXIT_F | x_R11_EXIT_E | x_R12_EXIT_C | x_R13_EXIT_G | x_R14_EXIT_E | x_R15_EXIT_C | x_R16_EXIT_B | x_R17_EXIT_G | x_R18_EXIT_A | x_R19_EXIT_G | x_R20_EXIT_B | x_R21_EXIT_A | x_R22_EXIT_B | x_R23_EXIT_F | x_R24_EXIT_G | x_R25_EXIT_G | x_R26_EXIT_D | x_R27_EXIT_H | x_R28_EXIT_G | x_R29_EXIT_H | x_R30_EXIT_A | x_R31_EXIT_A | x_R32_EXIT_B | x_R33_EXIT_H
37,0.7513243065592405,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_H | x_R03_EXIT_A | x_R04_EXIT_E | x_R05_EXIT_C | x_R06_EXIT_G | x_R07_EXIT_C | x_R08_EXIT_F | x_R09_EXIT_A | x_R10_EXIT_H | x_R11_EXIT_F | x_R12_EXIT_C | x_R13_EXIT_A | x_R14_EXIT_C | x_R15_EXIT_D | x_R16_EXIT_F | x_R17_EXIT_G | x_R18_EXIT_G | x_R19_EXIT_G | x_R20_EXIT_A | x_R21_EXIT_H | x_R22_EXIT_F | x_R23_EXIT_F | x_R24_EXIT_A | x_R25_EXIT_A | x_R26_EXIT_G | x_R27_EXIT_B | x_R28_EXIT_F | x_R29_EXIT_A | x_R30_EXIT_H | x_R31_EXIT_B | x_R32_EXIT_H | x_R33_EXIT_E
38,0.7517816931189145,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_F | x_R03_EXIT_E | x_R04_EXIT_H | x_R05_EXIT_D | x_R06_EXIT_G | x_R07_EXIT_C | x_R08_EXIT_G | x_R09_EXIT_H | x_R10_EXIT_D | x_R11_EXIT_D | x_R12_EXIT_E | x_R13_EXIT_E | x_R14_EXIT_H | x_R15_EXIT_B | x_R16_EXIT_A | x_R17_EXIT_D | x_R18_EXIT_H | x_R19_EXIT_A | x_R20_EXIT_C | x_R21_EXIT_D | x_R22_EXIT_F | x_R23_EXIT_C | x_R24_EXIT_D | x_R25_EXIT_H | x_R26_EXIT_C | x_R27_EXIT_B | x_R28_EXIT_F | x_R29_EXIT_F | x_R30_EXIT_B | x_R31_EXIT_D | x_R32_EXIT_H | x_R33_EXIT_C
39,0.7519418516334895,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_E | x_R04_EXIT_C | x_R05_EXIT_D | x_R06_EXIT_B | x_R07_EXIT_F | x_R08_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_E | x_R11_EXIT_D | x_R12_EXIT_G | x_R13_EXIT_C | x_R14_EXIT_F | x_R15_EXIT_C | x_R16_EXIT_E | x_R17_EXIT_A | x_R18_EXIT_F | x_R19_EXIT_C | x_R20_EXIT_B | x_R21_EXIT_H | x_R22_EXIT_G | x_R23_EXIT_B | x_R24_EXIT_C | x_R25_EXIT_G | x_R26_EXIT_G | x_R27_EXIT_F | x_R28_EXIT_A | x_R29_EXIT_H | x_R30_EXIT_F | x_R31_EXIT_D | x_R32_EXIT_E | x_R33_EXIT_B
40,0.7532660497098504,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_B | x_R03_EXIT_E | x_R04_EXIT_E | x_R05_EXIT_E | x_R06_EXIT_G | x_R07_EXIT_F | x_R08_EXIT_D | x_R09_EXIT_C | x_R10_EXIT_F | x_R11_EXIT_G | x_R12_EXIT_G | x_R13_EXIT_C | x_R14_EXIT_C | x_R15_EXIT_C | x_R16_EXIT_D | x_R17_EXIT_A | x_R18_EXIT_E | x_R19_EXIT_E | x_R20_EXIT_B | x_R21_EXIT_E | x_R22_EXIT_G | x_R23_EXIT_H | x_R24_EXIT_G | x_R25_EXIT_B | x_R26_EXIT_C | x_R27_EXIT_H | x_R28_EXIT_B | x_R29_EXIT_F | x_R30_EXIT_G | x_R31_EXIT_E | x_R32_EXIT_C | x_R33_EXIT_F
41,0.755997899025374,1,True,0,33,x_R01_EXIT_D | x_R02_EXIT_E | x_R03_EXIT_E | x_R04_EXIT_E | x_R05_EXIT_B | x_R06_EXIT_G | x_R07_EXIT_H | x_R08_EXIT_G | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_E | x_R12_EXIT_H | x_R13_EXIT_D | x_R14_EXIT_B | x_R15_EXIT_H | x_R16_EXIT_F | x_R17_EXIT_E | x_R18_EXIT_D | x_R19_EXIT_E | x_R20_EXIT_G | x_R21_EXIT_A | x_R22_EXIT_A | x_R23_EXIT_E | x_R24_EXIT_E | x_R25_EXIT_H | x_R26_EXIT_A | x_R27_EXIT_D | x_R28_EXIT_G | x_R29_EXIT_E | x_R30_EXIT_F | x_R31_EXIT_F | x_R32_EXIT_H | x_R33_EXIT_B
42,0.7579590887403924,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_E | x_R03_EXIT_E | x_R04_EXIT_F | x_R05_EXIT_E | x_R06_EXIT_C | x_R07_EXIT_H | x_R08_EXIT_B | x_R09_EXIT_D | x_R10_EXIT_E | x_R11_EXIT_E | x_R12_EXIT_F | x_R13_EXIT_A | x_R14_EXIT_E | x_R15_EXIT_D | x_R16_EXIT_D | x_R17_EXIT_F | x_R18_EXIT_B | x_R19_EXIT_A | x_R20_EXIT_A | x_R21_EXIT_G | x_R22_EXIT_C | x_R23_EXIT_F | x_R24_EXIT_F | x_R25_EXIT_A | x_R26_EXIT_F | x_R27_EXIT_G | x_R28_EXIT_H | x_R29_EXIT_A | x_R30_EXIT_E | x_R31_EXIT_D | x_R32_EXIT_F | x_R33_EXIT_D
43,0.7587548848230767,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_D | x_R03_EXIT_E | x_R04_EXIT_A | x_R05_EXIT_C | x_R06_EXIT_G | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_E | x_R10_EXIT_H | x_R11_EXIT_B | x_R12_EXIT_H | x_R13_EXIT_G | x_R14_EXIT_C | x_R15_EXIT_F | x_R16_EXIT_E | x_R17_EXIT_D | x_R18_EXIT_E | x_R19_EXIT_D | x_R20_EXIT_F | x_R21_EXIT_D | x_R22_EXIT_F | x_R23_EXIT_B | x_R24_EXIT_C | x_R25_EXIT_D | x_R26_EXIT_B | x_R27_EXIT_H | x_R28_EXIT_D | x_R29_EXIT_C | x_R30_EXIT_C | x_R31_EXIT_C | x_R32_EXIT_F | x_R33_EXIT_B
44,0.7589659949037468,1,True,0,33,x_R01_EXIT_H | x_R02_EXIT_F | x_R03_EXIT_E | x_R04_EXIT_B | x_R05_EXIT_G | x_R06_EXIT_H | x_R07_EXIT_C | x_R08_EXIT_E | x_R09_EXIT_G | x_R10_EXIT_F | x_R11_EXIT_D | x_R12_EXIT_D | x_R13_EXIT_A | x_R14_EXIT_C | x_R15_EXIT_B | x_R16_EXIT_E | x_R17_EXIT_A | x_R18_EXIT_G | x_R19_EXIT_D | x_R20_EXIT_E | x_R21_EXIT_B | x_R22_EXIT_F | x_R23_EXIT_H | x_R24_EXIT_B | x_R25_EXIT_B | x_R26_EXIT_F | x_R27_EXIT_C | x_R28_EXIT_F | x_R29_EXIT_A | x_R30_EXIT_H | x_R31_EXIT_A | x_R32_EXIT_B | x_R33_EXIT_A
45,0.7616125986918973,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_H | x_R05_EXIT_F | x_R06_EXIT_C | x_R07_EXIT_A | x_R08_EXIT_H | x_R09_EXIT_D | x_R10_EXIT_H | x_R11_EXIT_F | x_R12_EXIT_C | x_R13_EXIT_A | x_R14_EXIT_D | x_R15_EXIT_C | x_R16_EXIT_F | x_R17_EXIT_C | x_R18_EXIT_D | x_R19_EXIT_E | x_R20_EXIT_A | x_R21_EXIT_G | x_R22_EXIT_A | x_R23_EXIT_B | x_R24_EXIT_B | x_R25_EXIT_D | x_R26_EXIT_B | x_R27_EXIT_B | x_R28_EXIT_F | x_R29_EXIT_C | x_R30_EXIT_A | x_R31_EXIT_H | x_R32_EXIT_B | x_R33_EXIT_D
46,0.7626116597556916,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_B | x_R04_EXIT_H | x_R05_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_C | x_R08_EXIT_B | x_R09_EXIT_E | x_R10_EXIT_A | x_R11_EXIT_B | x_R12_EXIT_A | x_R13_EXIT_C | x_R14_EXIT_B | x_R15_EXIT_D | x_R16_EXIT_H | x_R17_EXIT_A | x_R18_EXIT_E | x_R19_EXIT_H | x_R20_EXIT_H | x_R21_EXIT_B | x_R22_EXIT_B | x_R23_EXIT_H | x_R24_EXIT_C | x_R25_EXIT_H | x_R26_EXIT_H | x_R27_EXIT_G | x_R28_EXIT_G | x_R29_EXIT_G | x_R30_EXIT_F | x_R31_EXIT_F | x_R32_EXIT_F | x_R33_EXIT_G
47,0.7630870226831235,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_E | x_R03_EXIT_B | x_R04_EXIT_E | x_R05_EXIT_E | x_R06_EXIT_H | x_R07_EXIT_E | x_R08_EXIT_F | x_R09_EXIT_B | x_R10_EXIT_A | x_R11_EXIT_E | x_R12_EXIT_E | x_R13_EXIT_G | x_R14_EXIT_G | x_R15_EXIT_H | x_R16_EXIT_E | x_R17_EXIT_E | x_R18_EXIT_C | x_R19_EXIT_C | x_R20_EXIT_H | x_R21_EXIT_F | x_R22_EXIT_G | x_R23_EXIT_G | x_R24_EXIT_A | x_R25_EXIT_F | x_R26_EXIT_H | x_R27_EXIT_G | x_R28_EXIT_A | x_R29_EXIT_B | x_R30_EXIT_D | x_R31_EXIT_F | x_R32_EXIT_H | x_R33_EXIT_B
48,0.7631504140350103,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_E | x_R04_EXIT_A | x_R05_EXIT_G | x_R06_EXIT_G | x_R07_EXIT_E | x_R08_EXIT_E | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_A | x_R12_EXIT_G | x_R13_EXIT_D | x_R14_EXIT_F | x_R15_EXIT_E | x_R16_EXIT_E | x_R17_EXIT_B | x_R18_EXIT_F | x_R19_EXIT_B | x_R20_EXIT_E | x_R21_EXIT_D | x_R22_EXIT_H | x_R23_EXIT_E | x_R24_EXIT_F | x_R25_EXIT_B | x_R26_EXIT_F | x_R27_EXIT_A | x_R28_EXIT_C | x_R29_EXIT_H | x_R30_EXIT_D | x_R31_EXIT_G | x_R32_EXIT_B | x_R33_EXIT_C
49,0.7633135047032624,1,True,0,33,x_R01_EXIT_D | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_H | x_R05_EXIT_H | x_R06_EXIT_C | x_R07_EXIT_H | x_R08_EXIT_C | x_R09_EXIT_G | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_F | x_R13_EXIT_D | x_R14_EXIT_E | x_R15_EXIT_E | x_R16_EXIT_C | x_R17_EXIT_F | x_R18_EXIT_H | x_R19_EXIT_D | x_R20_EXIT_F | x_R21_EXIT_B | x_R22_EXIT_H | x_R23_EXIT_H | x_R24_EXIT_F | x_R25_EXIT_H | x_R26_EXIT_F | x_R27_EXIT_B | x_R28_EXIT_A | x_R29_EXIT_F | x_R30_EXIT_H | x_R31_EXIT_B | x_R32_EXIT_C | x_R33_EXIT_G
50,0.7637589316173603,1,True,0,33,x_R01_EXIT_H | x_R02_EXIT_G | x_R03_EXIT_D | x_R04_EXIT_A | x_R05_EXIT_D | x_R06_EXIT_G | x_R07_EXIT_C | x_R08_EXIT_E | x_R09_EXIT_D | x_R10_EXIT_C | x_R11_EXIT_D | x_R12_EXIT_D | x_R13_EXIT_D | x_R14_EXIT_G | x_R15_EXIT_G | x_R16_EXIT_C | x_R17_EXIT_D | x_R18_EXIT_D | x_R19_EXIT_C | x_R20_EXIT_B | x_R21_EXIT_A | x_R22_EXIT_G | x_R23_EXIT_G | x_R24_EXIT_E | x_R25_EXIT_A | x_R26_EXIT_A | x_R27_EXIT_G | x_R28_EXIT_A | x_R29_EXIT_H | x_R30_EXIT_C | x_R31_EXIT_D | x_R32_EXIT_F | x_R33_EXIT_B
51,0.7640748580946024,1,True,0,33,x_R01_EXIT_G | x_R02_EXIT_D | x_R03_EXIT_E | x_R04_EXIT_D | x_R05_EXIT_C | x_R06_EXIT_C | x_R07_EXIT_G | x_R08_EXIT_E | x_R09_EXIT_C | x_R10_EXIT_E | x_R11_EXIT_A | x_R12_EXIT_H | x_R13_EXIT_B | x_R14_EXIT_D | x_R15_EXIT_D | x_R16_EXIT_B | x_R17_EXIT_A | x_R18_EXIT_H | x_R19_EXIT_B | x_R20_EXIT_E | x_R21_EXIT_B | x_R22_EXIT_F | x_R23_EXIT_H | x_R24_EXIT_H | x_R25_EXIT_E | x_R26_EXIT_H | x_R27_EXIT_F | x_R28_EXIT_A | x_R29_EXIT_F | x_R30_EXIT_A | x_R31_EXIT_G | x_R32_EXIT_D | x_R33_EXIT_F
52,0.7641748572744973,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_G | x_R05_EXIT_G | x_R06_EXIT_D | x_R07_EXIT_D | x_R08_EXIT_B | x_R09_EXIT_F | x_R10_EXIT_D | x_R11_EXIT_C | x_R12_EXIT_G | x_R13_EXIT_E | x_R14_EXIT_D | x_R15_EXIT_G | x_R16_EXIT_G | x_R17_EXIT_B | x_R18_EXIT_D | x_R19_EXIT_D | x_R20_EXIT_D | x_R21_EXIT_H | x_R22_EXIT_A | x_R23_EXIT_A | x_R24_EXIT_F | x_R25_EXIT_H | x_R26_EXIT_G | x_R27_EXIT_H | x_R28_EXIT_D | x_R29_EXIT_B | x_R30_EXIT_F | x_R31_EXIT_G | x_R32_EXIT_C | x_R33_EXIT_H
53,0.7649089729151797,1,True,0,33,x_R01_EXIT_H | x_R02_EXIT_C | x_R03_EXIT_F | x_R04_EXIT_F | x_R05_EXIT_D | x_R06_EXIT_B | x_R07_EXIT_H | x_R08_EXIT_G | x_R09_EXIT_G | x_R10_EXIT_G | x_R11_EXIT_D | x_R12_EXIT_C | x_R13_EXIT_G | x_R14_EXIT_H | x_R15_EXIT_F | x_R16_EXIT_D | x_R17_EXIT_E | x_R18_EXIT_E | x_R19_EXIT_D | x_R20_EXIT_G | x_R21_EXIT_A | x_R22_EXIT_C | x_R23_EXIT_B | x_R24_EXIT_F | x_R25_EXIT_E | x_R26_EXIT_G | x_R27_EXIT_C | x_R28_EXIT_H | x_R29_EXIT_A | x_R30_EXIT_G | x_R31_EXIT_B | x_R32_EXIT_B | x_R33_EXIT_C
54,0.7649776762572742,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_H | x_R05_EXIT_G | x_R06_EXIT_F | x_R07_EXIT_E | x_R08_EXIT_E | x_R09_EXIT_A | x_R10_EXIT_E | x_R11_EXIT_A | x_R12_EXIT_E | x_R13_EXIT_B | x_R14_EXIT_A | x_R15_EXIT_D | x_R16_EXIT_E | x_R17_EXIT_F | x_R18_EXIT_B | x_R19_EXIT_D | x_R20_EXIT_C | x_R21_EXIT_G | x_R22_EXIT_G | x_R23_EXIT_G | x_R24_EXIT_A | x_R25_EXIT_E | x_R26_EXIT_F | x_R27_EXIT_A | x_R28_EXIT_G | x_R29_EXIT_B | x_R30_EXIT_A | x_R31_EXIT_H | x_R32_EXIT_B | x_R33_EXIT_E
55,0.7653930644523257,1,True,0,33,x_R01_EXIT_D | x_R02_EXIT_B | x_R03_EXIT_H | x_R04_EXIT_H | x_R05_EXIT_G | x_R06_EXIT_C | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_H | x_R10_EXIT_C | x_R11_EXIT_E | x_R12_EXIT_D | x_R13_EXIT_D | x_R14_EXIT_F | x_R15_EXIT_A | x_R16_EXIT_H | x_R17_EXIT_B | x_R18_EXIT_H | x_R19_EXIT_E | x_R20_EXIT_G | x_R21_EXIT_E | x_R22_EXIT_B | x_R23_EXIT_B | x_R24_EXIT_A | x_R25_EXIT_B | x_R26_EXIT_H | x_R27_EXIT_F | x_R28_EXIT_G | x_R29_EXIT_F | x_R30_EXIT_C | x_R31_EXIT_F | x_R32_EXIT_H | x_R33_EXIT_B
56,0.7667258914225954,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_D | x_R03_EXIT_F | x_R04_EXIT_F | x_R05_EXIT_A | x_R06_EXIT_H | x_R07_EXIT_E | x_R08_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_E | x_R11_EXIT_C | x_R12_EXIT_D | x_R13_EXIT_A | x_R14_EXIT_C | x_R15_EXIT_B | x_R16_EXIT_H | x_R17_EXIT_H | x_R18_EXIT_D | x_R19_EXIT_D | x_R20_EXIT_C | x_R21_EXIT_D | x_R22_EXIT_H | x_R23_EXIT_H | x_R24_EXIT_F | x_R25_EXIT_H | x_R26_EXIT_A | x_R27_EXIT_G | x_R28_EXIT_A | x_R29_EXIT_G | x_R30_EXIT_G | x_R31_EXIT_H | x_R32_EXIT_G | x_R33_EXIT_D
57,0.7674905181760323,1,True,0,33,x_R01_EXIT_E | x_R02_EXIT_C | x_R03_EXIT_E | x_R04_EXIT_E | x_R05_EXIT_H | x_R06_EXIT_H | x_R07_EXIT_C | x_R08_EXIT_F | x_R09_EXIT_H | x_R10_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_A | x_R13_EXIT_F | x_R14_EXIT_F | x_R15_EXIT_D | x_R16_EXIT_D | x_R17_EXIT_E | x_R18_EXIT_G | x_R19_EXIT_H | x_R20_EXIT_H | x_R21_EXIT_E | x_R22_EXIT_D | x_R23_EXIT_E | x_R24_EXIT_H | x_R25_EXIT_A | x_R26_EXIT_A | x_R27_EXIT_H | x_R28_EXIT_A | x_R29_EXIT_D | x_R30_EXIT_H | x_R31_EXIT_F | x_R32_EXIT_G | x_R33_EXIT_E
58,0.7704977631647694,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_H | x_R03_EXIT_E | x_R04_EXIT_D | x_R05_EXIT_C | x_R06_EXIT_B | x_R07_EXIT_G | x_R08_EXIT_B | x_R09_EXIT_F | x_R10_EXIT_E | x_R11_EXIT_G | x_R12_EXIT_D | x_R13_EXIT_C | x_R14_EXIT_D | x_R15_EXIT_F | x_R16_EXIT_C | x_R17_EXIT_B | x_R18_EXIT_G | x_R19_EXIT_B | x_R20_EXIT_E | x_R21_EXIT_A | x_R22_EXIT_B | x_R23_EXIT_H | x_R24_EXIT_E | x_R25_EXIT_B | x_R26_EXIT_H | x_R27_EXIT_H | x_R28_EXIT_D | x_R29_EXIT_A | x_R30_EXIT_B | x_R31_EXIT_H | x_R32_EXIT_G | x_R33_EXIT_F
59,0.7725032017469289,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_E | x_R03_EXIT_E | x_R04_EXIT_H | x_R05_EXIT_E | x_R06_EXIT_H | x_R07_EXIT_H | x_R08_EXIT_C | x_R09_EXIT_D | x_R10_EXIT_C | x_R11_EXIT_H | x_R12_EXIT_A | x_R13_EXIT_B | x_R14_EXIT_A | x_R15_EXIT_B | x_R16_EXIT_C | x_R17_EXIT_F | x_R18_EXIT_D | x_R19_EXIT_D | x_R20_EXIT_A | x_R21_EXIT_D | x_R22_EXIT_D | x_R23_EXIT_E | x_R24_EXIT_B | x_R25_EXIT_E | x_R26_EXIT_F | x_R27_EXIT_F | x_R28_EXIT_A | x_R29_EXIT_D | x_R30_EXIT_F | x_R31_EXIT_G | x_R32_EXIT_B | x_R33_EXIT_G
60,0.7725036805416607,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_H | x_R05_EXIT_H | x_R06_EXIT_A | x_R07_EXIT_C | x_R08_EXIT_F | x_R09_EXIT_B | x_R10_EXIT_D | x_R11_EXIT_E | x_R12_EXIT_D | x_R13_EXIT_D | x_R14_EXIT_C | x_R15_EXIT_H | x_R16_EXIT_A | x_R17_EXIT_F | x_R18_EXIT_B | x_R19_EXIT_H | x_R20_EXIT_A | x_R21_EXIT_C | x_R22_EXIT_F | x_R23_EXIT_C | x_R24_EXIT_H | x_R25_EXIT_B | x_R26_EXIT_D | x_R27_EXIT_G | x_R28_EXIT_F | x_R29_EXIT_E | x_R30_EXIT_B | x_R31_EXIT_A | x_R32_EXIT_H | x_R33_EXIT_A
61,0.7728562058210287,1,True,0,33,x_R01_EXIT_A | x_R02_EXIT_F | x_R03_EXIT_A | x_R04_EXIT_H | x_R05_EXIT_D | x_R06_EXIT_E | x_R07_EXIT_E | x_R08_EXIT_F | x_R09_EXIT_D | x_R10_EXIT_D | x_R11_EXIT_D | x_R12_EXIT_A | x_R13_EXIT_C | x_R14_EXIT_D | x_R15_EXIT_H | x_R16_EXIT_G | x_R17_EXIT_E | x_R18_EXIT_A | x_R19_EXIT_C | x_R20_EXIT_A | x_R21_EXIT_E | x_R22_EXIT_D | x_R23_EXIT_E | x_R24_EXIT_H | x_R25_EXIT_B | x_R26_EXIT_D | x_R27_EXIT_G | x_R28_EXIT_G | x_R29_EXIT_A | x_R30_EXIT_A | x_R31_EXIT_E | x_R32_EXIT_F | x_R33_EXIT_B
62,0.7735231541414009,1,True,0,33,x_R01_EXIT_E | x_R02_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_B | x_R05_EXIT_D | x_R06_EXIT_B | x_R07_EXIT_H | x_R08_EXIT_E | x_R09_EXIT_H | x_R10_EXIT_E | x_R11_EXIT_C | x_R12_EXIT_G | x_R13_EXIT_B | x_R14_EXIT_H | x_R15_EXIT_D | x_R16_EXIT_E | x_R17_EXIT_A | x_R18_EXIT_H | x_R19_EXIT_E | x_R20_EXIT_F | x_R21_EXIT_E | x_R22_EXIT_G | x_R23_EXIT_A | x_R24_EXIT_B | x_R25_EXIT_F | x_R26_EXIT_C | x_R27_EXIT_D | x_R28_EXIT_E | x_R29_EXIT_E | x_R30_EXIT_A | x_R31_EXIT_H | x_R32_EXIT_F | x_R33_EXIT_H
63,0.7736278507111365,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_G | x_R05_EXIT_C | x_R06_EXIT_C | x_R07_EXIT_D | x_R08_EXIT_D | x_R09_EXIT_D | x_R10_EXIT_G | x_R11_EXIT_C | x_R12_EXIT_E | x_R13_EXIT_A | x_R14_EXIT_G | x_R15_EXIT_G | x_R16_EXIT_A | x_R17_EXIT_A | x_R18_EXIT_D | x_R19_EXIT_B | x_R20_EXIT_F | x_R21_EXIT_H | x_R22_EXIT_H | x_R23_EXIT_B | x_R24_EXIT_H | x_R25_EXIT_H | x_R26_EXIT_E | x_R27_EXIT_B | x_R28_EXIT_B | x_R29_EXIT_G | x_R30_EXIT_F | x_R31_EXIT_D | x_R32_EXIT_F | x_R33_EXIT_E
64,0.7736478691871298,1,True,0,33,x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_G | x_R04_EXIT_G | x_R05_EXIT_H | x_R06_EXIT_C | x_R07_EXIT_D | x_R08_EXIT_C | x_R09_EXIT_B | x_R10_EXIT_D | x_R11_EXIT_H | x_R12_EXIT_C | x_R13_EXIT_F | x_R14_EXIT_D | x_R15_EXIT_G | x_R16_EXIT_G | x_R17_EXIT_A | x_R18_EXIT_E | x_R19_EXIT_G | x_R20_EXIT_G | x_R21_EXIT_E | x_R22_EXIT_B | x_R23_EXIT_H | x_R24_EXIT_D | x_R25_EXIT_D | x_R26_EXIT_G | x_R27_EXIT_E | x_R28_EXIT_A | x_R29_EXIT_C | x_R30_EXIT_C | x_R31_EXIT_G | x_R32_EXIT_H | x_R33_EXIT_F
