rank,energy,num_occurrences,valid_exactly_one_exit_per_room,constraint_violation_count,selected_variable_count,selected_variables
878,0.9167107515580142,1,True,0,28,x_R01_EXIT_G | x_R02_EXIT_D | x_R03_EXIT_STAIRWELL | x_R04_EXIT_H | x_R05_EXIT_G | x_R06_EXIT_D | x_R07_EXIT_C | x_R08_EXIT_F | x_R09_EXIT_C | x_R10_EXIT_STAIRWELL | x_R11_EXIT_B | x_R12_EXIT_STAIRWELL | x_R13_EXIT_G | x_R14_EXIT_B | x_R15_EXIT_B | x_R16_EXIT_H | x_R20_EXIT_STAIRWELL | x_R24_EXIT_E | x_R25_EXIT_D | x_R28_EXIT_D | x_R29_EXIT_C | x_R30_EXIT_D | x_R31_EXIT_C | x_R32_EXIT_A | x_R33_EXIT_A | x_R34_EXIT_D | x_R35_EXIT_A | x_R36_EXIT_E
879,0.917389207059216,1,True,0,28,x_R01_EXIT_C | x_R02_EXIT_STAIRWELL | x_R03_EXIT_STAIRWELL | x_R04_EXIT_H | x_R05_EXIT_E | x_R06_EXIT_G | x_R07_EXIT_STAIRWELL | x_R08_EXIT_F | x_R09_EXIT_C | x_R10_EXIT_STAIRWELL | x_R11_EXIT_B | x_R12_EXIT_E | x_R13_EXIT_F | x_R14_EXIT_F | x_R15_EXIT_G | x_R16_EXIT_D | x_R20_EXIT_G | x_R24_EXIT_G | x_R25_EXIT_C | x_R28_EXIT_C | x_R29_EXIT_STAIRWELL | x_R30_EXIT_B | x_R31_EXIT_H | x_R32_EXIT_C | x_R33_EXIT_G | x_R34_EXIT_F | x_R35_EXIT_E | x_R36_EXIT_STAIRWELL
880,0.9177084821411086,1,True,0,28,x_R01_EXIT_G | x_R02_EXIT_D | x_R03_EXIT_A | x_R04_EXIT_H | x_R05_EXIT_E | x_R06_EXIT_G | x_R07_EXIT_A | x_R08_EXIT_STAIRWELL | x_R09_EXIT_A | x_R10_EXIT_C | x_R11_EXIT_B | x_R12_EXIT_A | x_R13_EXIT_C | x_R14_EXIT_A | x_R15_EXIT_H | x_R16_EXIT_G | x_R20_EXIT_STAIRWELL | x_R24_EXIT_F | x_R25_EXIT_A | x_R28_EXIT_E | x_R29_EXIT_C | x_R30_EXIT_H | x_R31_EXIT_C | x_R32_EXIT_E | x_R33_EXIT_A | x_R34_EXIT_B | x_R35_EXIT_H | x_R36_EXIT_B
881,0.9185750767870218,1,True,0,28,x_R01_EXIT_D | x_R02_EXIT_B | x_R03_EXIT_STAIRWELL | x_R04_EXIT_F | x_R05_EXIT_G | x_R06_EXIT_F | x_R07_EXIT_STAIRWELL | x_R08_EXIT_B | x_R09_EXIT_A | x_R10_EXIT_STAIRWELL | x_R11_EXIT_A | x_R12_EXIT_C | x_R13_EXIT_A | x_R14_EXIT_G | x_R15_EXIT_STAIRWELL | x_R16_EXIT_H | x_R20_EXIT_STAIRWELL | x_R24_EXIT_A | x_R25_EXIT_C | x_R28_EXIT_A | x_R29_EXIT_E | x_R30_EXIT_STAIRWELL | x_R31_EXIT_C | x_R32_EXIT_B | x_R33_EXIT_D | x_R34_EXIT_H | x_R35_EXIT_E | x_R36_EXIT_B
882,0.9185783772735476,1,True,0,28,x_R01_EXIT_D | x_R02_EXIT_E | x_R03_EXIT_STAIRWELL | x_R04_EXIT_C | x_R05_EXIT_STAIRWELL | x_R06_EXIT_C | x_R07_EXIT_E | x_R08_EXIT_STAIRWELL | x_R09_EXIT_H | x_R10_EXIT_STAIRWELL | x_R11_EXIT_D | x_R12_EXIT_B | x_R13_EXIT_STAIRWELL | x_R14_EXIT_C | x_R15_EXIT_A | x_R16_EXIT_G | x_R20_EXIT_A | x_R24_EXIT_D | x_R25_EXIT_E | x_R28_EXIT_C | x_R29_EXIT_B | x_R30_EXIT_F | x_R31_EXIT_A | x_R32_EXIT_A | x_R33_EXIT_H | x_R34_EXIT_F | x_R35_EXIT_H | x_R36_EXIT_E
883,0.9187417034509622,1,True,0,28,x_R01_EXIT_E | x_R02_EXIT_STAIRWELL | x_R03_EXIT_D | x_R04_EXIT_STAIRWELL | x_R05_EXIT_D | x_R06_EXIT_A | x_R07_EXIT_H | x_R08_EXIT_D | x_R09_EXIT_E | x_R10_EXIT_G | x_R11_EXIT_E | x_R12_EXIT_C | x_R13_EXIT_D | x_R14_EXIT_H | x_R15_EXIT_STAIRWELL | x_R16_EXIT_F | x_R20_EXIT_A | x_R24_EXIT_H | x_R25_EXIT_F | x_R28_EXIT_F | x_R29_EXIT_F | x_R30_EXIT_D | x_R31_EXIT_STAIRWELL | x_R32_EXIT_D | x_R33_EXIT_F | x_R34_EXIT_F | x_R35_EXIT_F | x_R36_EXIT_C
884,0.9187713720813804,1,True,0,28,x_R01_EXIT_STAIRWELL | x_R02_EXIT_H | x_R03_EXIT_E | x_R04_EXIT_D | x_R05_EXIT_D | x_R06_EXIT_G | x_R07_EXIT_F | x_R08_EXIT_H | x_R09_EXIT_C | x_R10_EXIT_F | x_R11_EXIT_H | x_R12_EXIT_C | x_R13_EXIT_D | x_R14_EXIT_STAIRWELL | x_R15_EXIT_E | x_R16_EXIT_H | x_R20_EXIT_H | x_R24_EXIT_H | x_R25_EXIT_A | x_R28_EXIT_H | x_R29_EXIT_B | x_R30_EXIT_STAIRWELL | x_R31_EXIT_F | x_R32_EXIT_A | x_R33_EXIT_F | x_R34_EXIT_D | x_R35_EXIT_F | x_R36_EXIT_B
885,0.9188901283735618,1,True,0,28,x_R01_EXIT_D | x_R02_EXIT_G | x_R03_EXIT_E | x_R04_EXIT_E | x_R05_EXIT_F | x_R06_EXIT_G | x_R07_EXIT_F | x_R08_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_C | x_R11_EXIT_D | x_R12_EXIT_D | x_R13_EXIT_E | x_R14_EXIT_C | x_R15_EXIT_E | x_R16_EXIT_E | x_R20_EXIT_G | x_R24_EXIT_B | x_R25_EXIT_E | x_R28_EXIT_C | x_R29_EXIT_STAIRWELL | x_R30_EXIT_B | x_R31_EXIT_A | x_R32_EXIT_G | x_R33_EXIT_B | x_R34_EXIT_E | x_R35_EXIT_A | x_R36_EXIT_H
886,0.9191831283217198,1,True,0,28,x_R01_EXIT_E | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_F | x_R05_EXIT_G | x_R06_EXIT_E | x_R07_EXIT_F | x_R08_EXIT_B | x_R09_EXIT_STAIRWELL | x_R10_EXIT_D | x_R11_EXIT_B | x_R12_EXIT_F | x_R13_EXIT_G | x_R14_EXIT_STAIRWELL | x_R15_EXIT_D | x_R16_EXIT_H | x_R20_EXIT_D | x_R24_EXIT_H | x_R25_EXIT_G | x_R28_EXIT_D | x_R29_EXIT_E | x_R30_EXIT_D | x_R31_EXIT_C | x_R32_EXIT_STAIRWELL | x_R33_EXIT_B | x_R34_EXIT_A | x_R35_EXIT_C | x_R36_EXIT_B
887,0.9193738667627258,1,True,0,28,x_R01_EXIT_F | x_R02_EXIT_F | x_R03_EXIT_E | x_R04_EXIT_D | x_R05_EXIT_H | x_R06_EXIT_STAIRWELL | x_R07_EXIT_C | x_R08_EXIT_H | x_R09_EXIT_F | x_R10_EXIT_C | x_R11_EXIT_F | x_R12_EXIT_F | x_R13_EXIT_D | x_R14_EXIT_STAIRWELL | x_R15_EXIT_G | x_R16_EXIT_A | x_R20_EXIT_C | x_R24_EXIT_A | x_R25_EXIT_H | x_R28_EXIT_STAIRWELL | x_R29_EXIT_D | x_R30_EXIT_F | x_R31_EXIT_C | x_R32_EXIT_B | x_R33_EXIT_E | x_R34_EXIT_G | x_R35_EXIT_G | x_R36_EXIT_B
888,0.9202725765414925,1,True,0,28,x_R01_EXIT_F | x_R02_EXIT_E | x_R03_EXIT_STAIRWELL | x_R04_EXIT_G | x_R05_EXIT_E | x_R06_EXIT_F | x_R07_EXIT_STAIRWELL | x_R08_EXIT_STAIRWELL | x_R09_EXIT_STAIRWELL | x_R10_EXIT_A | x_R11_EXIT_B | x_R12_EXIT_D | x_R13_EXIT_D | x_R14_EXIT_B | x_R15_EXIT_D | x_R16_EXIT_G | x_R20_EXIT_F | x_R24_EXIT_D | x_R25_EXIT_A | x_R28_EXIT_D | x_R29_EXIT_E | x_R30_EXIT_H | x_R31_EXIT_STAIRWELL | x_R32_EXIT_B | x_R33_EXIT_E | x_R34_EXIT_F | x_R35_EXIT_F | x_R36_EXIT_E
889,0.920501288998139,1,True,0,28,x_R01_EXIT_C | x_R02_EXIT_E | x_R03_EXIT_H | x_R04_EXIT_D | x_R05_EXIT_G | x_R06_EXIT_E | x_R07_EXIT_E | x_R08_EXIT_STAIRWELL | x_R09_EXIT_H | x_R10_EXIT_D | x_R11_EXIT_A | x_R12_EXIT_E | x_R13_EXIT_STAIRWELL | x_R14_EXIT_E | x_R15_EXIT_F | x_R16_EXIT_C | x_R20_EXIT_F | x_R24_EXIT_D | x_R25_EXIT_F | x_R28_EXIT_C | x_R29_EXIT_C | x_R30_EXIT_D | x_R31_EXIT_F | x_R32_EXIT_C | x_R33_EXIT_G | x_R34_EXIT_G | x_R35_EXIT_STAIRWELL | x_R36_EXIT_B
890,0.9212670066287387,1,True,0,28,x_R01_EXIT_F | x_R02_EXIT_H | x_R03_EXIT_G | x_R04_EXIT_E | x_R05_EXIT_E | x_R06_EXIT_D | x_R07_EXIT_C | x_R08_EXIT_H | x_R09_EXIT_E | x_R10_EXIT_F | x_R11_EXIT_STAIRWELL | x_R12_EXIT_G | x_R13_EXIT_B | x_R14_EXIT_D | x_R15_EXIT_E | x_R16_EXIT_E | x_R20_EXIT_A | x_R24_EXIT_H | x_R25_EXIT_C | x_R28_EXIT_STAIRWELL | x_R29_EXIT_G | x_R30_EXIT_C | x_R31_EXIT_C | x_R32_EXIT_F | x_R33_EXIT_D | x_R34_EXIT_A | x_R35_EXIT_B | x_R36_EXIT_G
891,0.9214015411712353,1,True,0,28,x_R01_EXIT_D | x_R02_EXIT_F | x_R03_EXIT_A | x_R04_EXIT_G | x_R05_EXIT_B | x_R06_EXIT_H | x_R07_EXIT_F | x_R08_EXIT_A | x_R09_EXIT_STAIRWELL | x_R10_EXIT_STAIRWELL | x_R11_EXIT_G | x_R12_EXIT_E | x_R13_EXIT_G | x_R14_EXIT_E | x_R15_EXIT_G | x_R16_EXIT_F | x_R20_EXIT_G | x_R24_EXIT_F | x_R25_EXIT_H | x_R28_EXIT_F | x_R29_EXIT_F | x_R30_EXIT_A | x_R31_EXIT_C | x_R32_EXIT_D | x_R33_EXIT_D | x_R34_EXIT_STAIRWELL | x_R35_EXIT_C | x_R36_EXIT_A
892,0.9219182093411291,1,True,0,28,x_R01_EXIT_STAIRWELL | x_R02_EXIT_E | x_R03_EXIT_E | x_R04_EXIT_STAIRWELL | x_R05_EXIT_C | x_R06_EXIT_D | x_R07_EXIT_H | x_R08_EXIT_H | x_R09_EXIT_STAIRWELL | x_R10_EXIT_G | x_R11_EXIT_G | x_R12_EXIT_D | x_R13_EXIT_STAIRWELL | x_R14_EXIT_G | x_R15_EXIT_E | x_R16_EXIT_STAIRWELL | x_R20_EXIT_STAIRWELL | x_R24_EXIT_A | x_R25_EXIT_A | x_R28_EXIT_B | x_R29_EXIT_D | x_R30_EXIT_G | x_R31_EXIT_G | x_R32_EXIT_G | x_R33_EXIT_C | x_R34_EXIT_E | x_R35_EXIT_A | x_R36_EXIT_E
893,0.9220513389462326,1,True,0,28,x_R01_EXIT_E | x_R02_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_F | x_R05_EXIT_B | x_R06_EXIT_G | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_E | x_R10_EXIT_G | x_R11_EXIT_E | x_R12_EXIT_C | x_R13_EXIT_C | x_R14_EXIT_E | x_R15_EXIT_F | x_R16_EXIT_F | x_R20_EXIT_B | x_R24_EXIT_A | x_R25_EXIT_STAIRWELL | x_R28_EXIT_B | x_R29_EXIT_STAIRWELL | x_R30_EXIT_G | x_R31_EXIT_H | x_R32_EXIT_STAIRWELL | x_R33_EXIT_B | x_R34_EXIT_G | x_R35_EXIT_F | x_R36_EXIT_F
894,0.9221762296079419,1,True,0,28,x_R01_EXIT_G | x_R02_EXIT_STAIRWELL | x_R03_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_F | x_R06_EXIT_B | x_R07_EXIT_F | x_R08_EXIT_D | x_R09_EXIT_B | x_R10_EXIT_C | x_R11_EXIT_STAIRWELL | x_R12_EXIT_A | x_R13_EXIT_D | x_R14_EXIT_B | x_R15_EXIT_A | x_R16_EXIT_A | x_R20_EXIT_B | x_R24_EXIT_D | x_R25_EXIT_E | x_R28_EXIT_H | x_R29_EXIT_G | x_R30_EXIT_B | x_R31_EXIT_E | x_R32_EXIT_D | x_R33_EXIT_A | x_R34_EXIT_F | x_R35_EXIT_C | x_R36_EXIT_D
895,0.9224095212653083,1,True,0,28,x_R01_EXIT_G | x_R02_EXIT_C | x_R03_EXIT_F | x_R04_EXIT_A | x_R05_EXIT_D | x_R06_EXIT_G | x_R07_EXIT_B | x_R08_EXIT_H | x_R09_EXIT_F | x_R10_EXIT_F | x_R11_EXIT_F | x_R12_EXIT_A | x_R13_EXIT_C | x_R14_EXIT_F | x_R15_EXIT_C | x_R16_EXIT_G | x_R20_EXIT_C | x_R24_EXIT_E | x_R25_EXIT_G | x_R28_EXIT_F | x_R29_EXIT_C | x_R30_EXIT_E | x_R31_EXIT_H | x_R32_EXIT_A | x_R33_EXIT_H | x_R34_EXIT_G | x_R35_EXIT_B | x_R36_EXIT_F
896,0.9224512598273122,1,True,0,28,x_R01_EXIT_H | x_R02_EXIT_C | x_R03_EXIT_G | x_R04_EXIT_F | x_R05_EXIT_H | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_G | x_R09_EXIT_STAIRWELL | x_R10_EXIT_STAIRWELL | x_R11_EXIT_B | x_R12_EXIT_A | x_R13_EXIT_D | x_R14_EXIT_G | x_R15_EXIT_E | x_R16_EXIT_A | x_R20_EXIT_C | x_R24_EXIT_STAIRWELL | x_R25_EXIT_C | x_R28_EXIT_A | x_R29_EXIT_G | x_R30_EXIT_A | x_R31_EXIT_E | x_R32_EXIT_E | x_R33_EXIT_C | x_R34_EXIT_F | x_R35_EXIT_E | x_R36_EXIT_C
897,0.9232405321596957,1,True,0,28,x_R01_EXIT_B | x_R02_EXIT_H | x_R03_EXIT_F | x_R04_EXIT_G | x_R05_EXIT_H | x_R06_EXIT_A | x_R07_EXIT_D | x_R08_EXIT_F | x_R09_EXIT_C | x_R10_EXIT_E | x_R11_EXIT_B | x_R12_EXIT_G | x_R13_EXIT_D | x_R14_EXIT_C | x_R15_EXIT_A | x_R16_EXIT_C | x_R20_EXIT_G | x_R24_EXIT_STAIRWELL | x_R25_EXIT_H | x_R28_EXIT_B | x_R29_EXIT_E | x_R30_EXIT_C | x_R31_EXIT_H | x_R32_EXIT_D | x_R33_EXIT_D | x_R34_EXIT_F | x_R35_EXIT_F | x_R36_EXIT_G
898,0.9234350198090624,1,True,0,28,x_R01_EXIT_G | x_R02_EXIT_B | x_R03_EXIT_G | x_R04_EXIT_F | x_R05_EXIT_STAIRWELL | x_R06_EXIT_G | x_R07_EXIT_B | x_R08_EXIT_G | x_R09_EXIT_H | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_STAIRWELL | x_R13_EXIT_STAIRWELL | x_R14_EXIT_E | x_R15_EXIT_H | x_R16_EXIT_C | x_R20_EXIT_D | x_R24_EXIT_G | x_R25_EXIT_H | x_R28_EXIT_A | x_R29_EXIT_H | x_R30_EXIT_B | x_R31_EXIT_C | x_R32_EXIT_C | x_R33_EXIT_E | x_R34_EXIT_C | x_R35_EXIT_C | x_R36_EXIT_A
899,0.9245788310437888,1,True,0,28,x_R01_EXIT_D | x_R02_EXIT_E | x_R03_EXIT_STAIRWELL | x_R04_EXIT_F | x_R05_EXIT_A | x_R06_EXIT_G | x_R07_EXIT_G | x_R08_EXIT_G | x_R09_EXIT_B | x_R10_EXIT_E | x_R11_EXIT_STAIRWELL | x_R12_EXIT_E | x_R13_EXIT_A | x_R14_EXIT_G | x_R15_EXIT_C | x_R16_EXIT_C | x_R20_EXIT_F | x_R24_EXIT_A | x_R25_EXIT_H | x_R28_EXIT_D | x_R29_EXIT_A | x_R30_EXIT_A | x_R31_EXIT_E | x_R32_EXIT_F | x_R33_EXIT_E | x_R34_EXIT_E | x_R35_EXIT_A | x_R36_EXIT_D
900,0.9248769391248857,1,True,0,28,x_R01_EXIT_C | x_R02_EXIT_D | x_R03_EXIT_STAIRWELL | x_R04_EXIT_B | x_R05_EXIT_H | x_R06_EXIT_D | x_R07_EXIT_H | x_R08_EXIT_C | x_R09_EXIT_D | x_R10_EXIT_E | x_R11_EXIT_STAIRWELL | x_R12_EXIT_G | x_R13_EXIT_D | x_R14_EXIT_STAIRWELL | x_R15_EXIT_B | x_R16_EXIT_G | x_R20_EXIT_D | x_R24_EXIT_F | x_R25_EXIT_C | x_R28_EXIT_E | x_R29_EXIT_F | x_R30_EXIT_A | x_R31_EXIT_C | x_R32_EXIT_E | x_R33_EXIT_D | x_R34_EXIT_G | x_R35_EXIT_C | x_R36_EXIT_G
901,0.9252972951290985,1,True,0,28,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_E | x_R05_EXIT_C | x_R06_EXIT_G | x_R07_EXIT_H | x_R08_EXIT_D | x_R09_EXIT_G | x_R10_EXIT_G | x_R11_EXIT_D | x_R12_EXIT_B | x_R13_EXIT_C | x_R14_EXIT_A | x_R15_EXIT_G | x_R16_EXIT_H | x_R20_EXIT_A | x_R24_EXIT_H | x_R25_EXIT_STAIRWELL | x_R28_EXIT_D | x_R29_EXIT_A | x_R30_EXIT_F | x_R31_EXIT_STAIRWELL | x_R32_EXIT_E | x_R33_EXIT_B | x_R34_EXIT_A | x_R35_EXIT_F | x_R36_EXIT_C
902,0.9264100455802122,1,True,0,28,x_R01_EXIT_A | x_R02_EXIT_D | x_R03_EXIT_G | x_R04_EXIT_STAIRWELL | x_R05_EXIT_G | x_R06_EXIT_B | x_R07_EXIT_D | x_R08_EXIT_F | x_R09_EXIT_D | x_R10_EXIT_G | x_R11_EXIT_H | x_R12_EXIT_G | x_R13_EXIT_F | x_R14_EXIT_STAIRWELL | x_R15_EXIT_D | x_R16_EXIT_F | x_R20_EXIT_H | x_R24_EXIT_B | x_R25_EXIT_H | x_R28_EXIT_A | x_R29_EXIT_G | x_R30_EXIT_E | x_R31_EXIT_C | x_R32_EXIT_E | x_R33_EXIT_B | x_R34_EXIT_H | x_R35_EXIT_D | x_R36_EXIT_H
903,0.9267378146207079,1,True,0,28,x_R01_EXIT_C | x_R02_EXIT_D | x_R03_EXIT_E | x_R04_EXIT_D | x_R05_EXIT_G | x_R06_EXIT_F | x_R07_EXIT_H | x_R08_EXIT_F | x_R09_EXIT_D | x_R10_EXIT_G | x_R11_EXIT_STAIRWELL | x_R12_EXIT_F | x_R13_EXIT_F | x_R14_EXIT_E | x_R15_EXIT_G | x_R16_EXIT_A | x_R20_EXIT_D | x_R24_EXIT_C | x_R25_EXIT_D | x_R28_EXIT_E | x_R29_EXIT_D | x_R30_EXIT_STAIRWELL | x_R31_EXIT_H | x_R32_EXIT_STAIRWELL | x_R33_EXIT_A | x_R34_EXIT_F | x_R35_EXIT_C | x_R36_EXIT_F
904,0.9272852885495695,1,True,0,28,x_R01_EXIT_C | x_R02_EXIT_G | x_R03_EXIT_A | x_R04_EXIT_D | x_R05_EXIT_A | x_R06_EXIT_STAIRWELL | x_R07_EXIT_D | x_R08_EXIT_C | x_R09_EXIT_G | x_R10_EXIT_C | x_R11_EXIT_B | x_R12_EXIT_D | x_R13_EXIT_C | x_R14_EXIT_E | x_R15_EXIT_B | x_R16_EXIT_B | x_R20_EXIT_E | x_R24_EXIT_A | x_R25_EXIT_E | x_R28_EXIT_E | x_R29_EXIT_C | x_R30_EXIT_H | x_R31_EXIT_B | x_R32_EXIT_E | x_R33_EXIT_D | x_R34_EXIT_G | x_R35_EXIT_D | x_R36_EXIT_B
905,0.9274376844714425,1,True,0,28,x_R01_EXIT_STAIRWELL | x_R02_EXIT_H | x_R03_EXIT_H | x_R04_EXIT_E | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_F | x_R08_EXIT_C | x_R09_EXIT_F | x_R10_EXIT_C | x_R11_EXIT_STAIRWELL | x_R12_EXIT_D | x_R13_EXIT_G | x_R14_EXIT_B | x_R15_EXIT_F | x_R16_EXIT_C | x_R20_EXIT_G | x_R24_EXIT_D | x_R25_EXIT_F | x_R28_EXIT_D | x_R29_EXIT_H | x_R30_EXIT_C | x_R31_EXIT_H | x_R32_EXIT_H | x_R33_EXIT_C | x_R34_EXIT_A | x_R35_EXIT_H | x_R36_EXIT_C
906,0.9279556809067344,1,True,0,28,x_R01_EXIT_H | x_R02_EXIT_D | x_R03_EXIT_STAIRWELL | x_R04_EXIT_E | x_R05_EXIT_H | x_R06_EXIT_F | x_R07_EXIT_G | x_R08_EXIT_STAIRWELL | x_R09_EXIT_F | x_R10_EXIT_G | x_R11_EXIT_STAIRWELL | x_R12_EXIT_G | x_R13_EXIT_H | x_R14_EXIT_STAIRWELL | x_R15_EXIT_D | x_R16_EXIT_F | x_R20_EXIT_B | x_R24_EXIT_G | x_R25_EXIT_STAIRWELL | x_R28_EXIT_G | x_R29_EXIT_H | x_R30_EXIT_A | x_R31_EXIT_B | x_R32_EXIT_G | x_R33_EXIT_A | x_R34_EXIT_STAIRWELL | x_R35_EXIT_B | x_R36_EXIT_B
907,0.9282317092429366,1,True,0,28,x_R01_EXIT_H | x_R02_EXIT_STAIRWELL | x_R03_EXIT_F | x_R04_EXIT_F | x_R05_EXIT_E | x_R06_EXIT_G | x_R07_EXIT_B | x_R08_EXIT_B | x_R09_EXIT_STAIRWELL | x_R10_EXIT_C | x_R11_EXIT_H | x_R12_EXIT_STAIRWELL | x_R13_EXIT_STAIRWELL | x_R14_EXIT_STAIRWELL | x_R15_EXIT_H | x_R16_EXIT_E | x_R20_EXIT_F | x_R24_EXIT_H | x_R25_EXIT_STAIRWELL | x_R28_EXIT_E | x_R29_EXIT_C | x_R30_EXIT_E | x_R31_EXIT_D | x_R32_EXIT_C | x_R33_EXIT_B | x_R34_EXIT_A | x_R35_EXIT_C | x_R36_EXIT_B
908,0.9282331867440803,1,True,0,28,x_R01_EXIT_H | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_H | x_R05_EXIT_F | x_R06_EXIT_F | x_R07_EXIT_F | x_R08_EXIT_A | x_R09_EXIT_E | x_R10_EXIT_B | x_R11_EXIT_A | x_R12_EXIT_A | x_R13_EXIT_A | x_R14_EXIT_D | x_R15_EXIT_A | x_R16_EXIT_G | x_R20_EXIT_E | x_R24_EXIT_C | x_R25_EXIT_H | x_R28_EXIT_B | x_R29_EXIT_B | x_R30_EXIT_G | x_R31_EXIT_D | x_R32_EXIT_F | x_R33_EXIT_G | x_R34_EXIT_H | x_R35_EXIT_D | x_R36_EXIT_A
909,0.9287487903411034,1,True,0,28,x_R01_EXIT_G | x_R02_EXIT_B | x_R03_EXIT_D | x_R04_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_G | x_R07_EXIT_F | x_R08_EXIT_STAIRWELL | x_R09_EXIT_D | x_R10_EXIT_F | x_R11_EXIT_D | x_R12_EXIT_STAIRWELL | x_R13_EXIT_B | x_R14_EXIT_F | x_R15_EXIT_A | x_R16_EXIT_H | x_R20_EXIT_H | x_R24_EXIT_E | x_R25_EXIT_A | x_R28_EXIT_D | x_R29_EXIT_STAIRWELL | x_R30_EXIT_H | x_R31_EXIT_F | x_R32_EXIT_STAIRWELL | x_R33_EXIT_A | x_R34_EXIT_H | x_R35_EXIT_G | x_R36_EXIT_E
910,0.9288007528589901,1,True,0,28,x_R01_EXIT_STAIRWELL | x_R02_EXIT_E | x_R03_EXIT_G | x_R04_EXIT_F | x_R05_EXIT_STAIRWELL | x_R06_EXIT_B | x_R07_EXIT_H | x_R08_EXIT_D | x_R09_EXIT_D | x_R10_EXIT_B | x_R11_EXIT_D | x_R12_EXIT_A | x_R13_EXIT_E | x_R14_EXIT_A | x_R15_EXIT_STAIRWELL | x_R16_EXIT_E | x_R20_EXIT_B | x_R24_EXIT_H | x_R25_EXIT_G | x_R28_EXIT_F | x_R29_EXIT_F | x_R30_EXIT_C | x_R31_EXIT_C | x_R32_EXIT_A | x_R33_EXIT_E | x_R34_EXIT_D | x_R35_EXIT_H | x_R36_EXIT_G
911,0.9297119531776161,1,True,0,28,x_R01_EXIT_C | x_R02_EXIT_E | x_R03_EXIT_E | x_R04_EXIT_D | x_R05_EXIT_H | x_R06_EXIT_D | x_R07_EXIT_F | x_R08_EXIT_A | x_R09_EXIT_F | x_R10_EXIT_H | x_R11_EXIT_A | x_R12_EXIT_A | x_R13_EXIT_A | x_R14_EXIT_C | x_R15_EXIT_G | x_R16_EXIT_G | x_R20_EXIT_STAIRWELL | x_R24_EXIT_E | x_R25_EXIT_G | x_R28_EXIT_B | x_R29_EXIT_D | x_R30_EXIT_H | x_R31_EXIT_B | x_R32_EXIT_STAIRWELL | x_R33_EXIT_H | x_R34_EXIT_F | x_R35_EXIT_B | x_R36_EXIT_D
912,0.9297813513596793,1,True,0,28,x_R01_EXIT_STAIRWELL | x_R02_EXIT_C | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_G | x_R06_EXIT_H | x_R07_EXIT_G | x_R08_EXIT_A | x_R09_EXIT_F | x_R10_EXIT_H | x_R11_EXIT_F | x_R12_EXIT_G | x_R13_EXIT_F | x_R14_EXIT_F | x_R15_EXIT_STAIRWELL | x_R16_EXIT_E | x_R20_EXIT_F | x_R24_EXIT_G | x_R25_EXIT_H | x_R28_EXIT_STAIRWELL | x_R29_EXIT_B | x_R30_EXIT_D | x_R31_EXIT_H | x_R32_EXIT_D | x_R33_EXIT_G | x_R34_EXIT_C | x_R35_EXIT_F | x_R36_EXIT_STAIRWELL
913,0.9299628716314601,1,True,0,28,x_R01_EXIT_H | x_R02_EXIT_STAIRWELL | x_R03_EXIT_A | x_R04_EXIT_STAIRWELL | x_R05_EXIT_STAIRWELL | x_R06_EXIT_B | x_R07_EXIT_C | x_R08_EXIT_F | x_R09_EXIT_H | x_R10_EXIT_G | x_R11_EXIT_F | x_R12_EXIT_E | x_R13_EXIT_G | x_R14_EXIT_B | x_R15_EXIT_G | x_R16_EXIT_STAIRWELL | x_R20_EXIT_F | x_R24_EXIT_G | x_R25_EXIT_B | x_R28_EXIT_STAIRWELL | x_R29_EXIT_D | x_R30_EXIT_H | x_R31_EXIT_B | x_R32_EXIT_H | x_R33_EXIT_D | x_R34_EXIT_A | x_R35_EXIT_G | x_R36_EXIT_B
914,0.9316560523345174,1,True,0,28,x_R01_EXIT_B | x_R02_EXIT_STAIRWELL | x_R03_EXIT_H | x_R04_EXIT_H | x_R05_EXIT_G | x_R06_EXIT_C | x_R07_EXIT_E | x_R08_EXIT_D | x_R09_EXIT_E | x_R10_EXIT_C | x_R11_EXIT_D | x_R12_EXIT_G | x_R13_EXIT_D | x_R14_EXIT_C | x_R15_EXIT_STAIRWELL | x_R16_EXIT_STAIRWELL | x_R20_EXIT_B | x_R24_EXIT_E | x_R25_EXIT_F | x_R28_EXIT_D | x_R29_EXIT_E | x_R30_EXIT_B | x_R31_EXIT_C | x_R32_EXIT_C | x_R33_EXIT_D | x_R34_EXIT_F | x_R35_EXIT_A | x_R36_EXIT_E
