rank,energy,num_occurrences,valid_exactly_one_exit_per_room,constraint_violation_count,chain_break_fraction,selected_variable_count,selected_variables
494,3.623919798711582,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_A
495,3.6245421176233465,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
496,3.632390297412387,1,False,1,0.0,7,x_R01_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_B
497,3.6346193293124185,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_B
498,3.64214537857439,1,False,1,0.0,9,x_R01_EXIT_A | x_R02_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
499,3.6631316147660757,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
500,3.663710397298089,1,True,0,0.0625,8,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_A
501,3.6700884466468104,1,False,1,0.0,7,x_R01_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
502,3.6791214270322463,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_B
503,3.679348242306358,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
504,3.6818582259469013,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
505,3.685542090130627,1,False,1,0.0,9,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B
506,3.688156316063827,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A
507,3.6904871674552915,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R08_EXIT_B
508,3.6978747751607832,1,False,1,0.0,7,x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B
509,3.6990704825589757,2,False,1,0.0,9,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B
510,3.7006273719762284,1,False,1,0.0,7,x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B
511,3.7065763759699553,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_B
512,3.7094652035633704,1,False,1,0.0,7,x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A
513,3.7115402530836707,1,False,1,0.0,9,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B
514,3.718160158785588,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B
515,3.7491574904748695,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A
516,3.7699293867206136,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_B
517,3.7783009900765903,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_B
518,3.78685842913313,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A
519,3.7960665310046307,1,False,1,0.0,9,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
520,3.809661232653473,1,False,1,0.0,7,x_R01_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B
521,3.8129727058839764,2,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_B
522,3.8154005369067012,1,False,1,0.0,9,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
523,3.8162057991758385,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_A
524,3.826613535282895,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A
525,3.8286959181388274,1,False,1,0.0,7,x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
526,3.8290663169619594,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A
527,3.8316770657226455,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
528,3.8487534581793583,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_B
529,3.8545426500521365,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R08_EXIT_A
530,3.855903703364129,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_A
531,3.8600138635093395,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B
532,3.8724826057238664,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
533,3.881902380472251,1,False,1,0.0,7,x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_B
534,3.8848964596747892,1,False,1,0.0,7,x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A
535,3.8854773745258657,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_B
536,3.891512310000578,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_A
537,3.9009334408109093,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R08_EXIT_B
538,3.9053178170000242,2,False,1,0.0,7,x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
539,3.9154971953677244,1,False,1,0.0,9,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
540,3.9175920981649393,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
541,3.9205106835880317,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B
542,3.9205106835880317,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B
543,3.933096143423387,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
544,3.947425787799575,1,False,1,0.0,7,x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_A
545,3.9558602103938156,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A
546,3.960141751591044,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R08_EXIT_A
547,3.960141751591044,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R08_EXIT_A
548,3.9608398019243816,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_A
549,3.9696560136547254,1,True,0,0.0,8,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_A
550,3.9696560136547254,1,True,0,0.0,8,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_A
551,3.9719939017156665,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_A
552,3.9771965420251627,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A
553,3.9817140830554583,1,False,1,0.0,9,x_R01_EXIT_A | x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
554,3.988881521073792,1,False,1,0.0,9,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B
555,4.005171064992397,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_A
556,4.012522673891274,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_B
557,4.039769613527917,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A
558,4.039769613527917,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A
559,4.045326841950052,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_B
560,4.047357614501884,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A
561,4.054584921550753,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
562,4.062163024597671,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
563,4.062163024597671,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
564,4.070105799645866,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R08_EXIT_A
565,4.070105799645866,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R08_EXIT_A
566,4.084194675003052,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_A
567,4.084822161085056,1,False,1,0.0,7,x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_A
568,4.087768190639949,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_B
569,4.090649858491327,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B
570,4.108325264588073,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B
571,4.119284800410384,1,False,1,0.0,9,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
572,4.139370729408938,1,False,1,0.0,9,x_R01_EXIT_A | x_R02_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A
573,4.144801316663788,1,False,1,0.0,9,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B
574,4.147661151034444,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_A
575,4.147661151034444,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_A
576,4.147724408729056,1,True,0,0.0,8,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_A
577,4.150763329134468,1,False,1,0.0,9,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B
578,4.1534662503530795,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_B
579,4.1751180925439515,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_A
580,4.1751180925439515,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_A
581,4.179805928451566,1,False,1,0.0625,9,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_B
582,4.179834940668027,1,False,1,0.0,9,x_R01_EXIT_A | x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_B
583,4.183311245215529,1,False,1,0.0625,9,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B
584,4.191919754801679,1,False,1,0.0625,9,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_A
585,4.194592789651845,1,False,1,0.0,9,x_R01_EXIT_A | x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_B
586,4.196922291165362,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_A | x_R08_EXIT_B
587,4.208453152669779,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R08_EXIT_A
588,4.228254922642556,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_A
589,4.254686278037583,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_A
590,4.257459416320339,1,False,1,0.0,7,x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_A
591,4.266588148813863,1,False,1,0.0,9,x_R01_EXIT_B | x_R02_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
592,4.2913229775153985,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_A
593,4.293207492823441,1,False,1,0.0,9,x_R01_EXIT_A | x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
594,4.293207492823441,1,False,1,0.0625,9,x_R01_EXIT_A | x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
595,4.296546519289103,1,False,1,0.0625,9,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
596,4.31724648859586,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_A | x_R08_EXIT_B
597,4.338515887748277,1,False,1,0.0,9,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B
598,4.340343323007903,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B
599,4.352214079892566,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_A
600,4.365480757224593,1,False,1,0.0,9,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B
601,4.365480757224593,1,False,1,0.0625,9,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B
602,4.392884931581065,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_A
603,4.401738580504415,1,False,1,0.0,7,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_A | x_R08_EXIT_B
604,4.410470614082231,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_A
605,4.413044445271208,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_B
606,4.438580403565802,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A
607,4.441446375994039,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A
608,4.464218612022967,1,False,1,0.0,9,x_R01_EXIT_A | x_R02_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_A
609,4.46652240489894,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_A
610,4.466548692181807,1,False,1,0.0625,9,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A | x_R08_EXIT_B
611,4.537862146098474,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_B
612,4.5607885058556095,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R08_EXIT_A
613,4.566154602426457,1,False,1,0.0,7,x_R01_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B
614,4.574983494164195,1,False,1,0.0,9,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_A
615,4.60089729372091,1,False,1,0.0,9,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_B
616,4.614085944927198,1,False,1,0.0,7,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_B
